district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_from_european_union,inhabitants_from_france,inhabitants_from_greece,inhabitants_from_italy,inhabitants_from_austria,inhabitants_from_spain,inhabitants_from_poland,inhabitants_from_bulgaria,inhabitants_from_rumania,inhabitants_from_croatia,inhabitants_from_united_kingdom,inhabitants_from_former_yugoslavia,inhabitants_from_bosnia_herzegovina,inhabitants_from_serbia,inhabitants_from_former_soviet_union,inhabitants_from_russia,inhabitants_from_ukraine,inhabitants_from_kazakhstan,inhabitants_from_islamic_countries,inhabitants_from_turkey,inhabitants_from_iran,inhabitants_from_arabic_countries,inhabitants_from_lebanon,inhabitants_from_syria,inhabitants_from_vietnam,inhabitants_from_united_states,inhabitants_from_undefined
01,20,05,22,4042,1281,126,68,146,63,93,263,103,111,60,126,212,48,63,435,169,104,28,1049,393,71,402,101,60,32,131,170
01,20,06,23,5439,1574,150,63,204,68,83,348,123,130,67,106,278,65,73,374,156,79,15,2019,951,64,696,127,221,29,114,351
01,20,06,24,3896,867,54,59,146,69,59,137,48,56,31,84,106,13,28,445,219,91,37,1166,553,74,384,91,53,42,87,242
01,20,06,25,4133,968,67,73,73,16,51,230,189,43,74,47,345,82,101,265,96,68,22,1895,944,47,709,254,165,16,39,396
01,20,06,26,2503,847,115,54,73,33,36,217,49,69,17,71,102,18,40,301,124,62,16,671,262,36,273,55,54,15,92,109
01,20,06,27,2098,308,9,13,38,6,21,128,16,24,3,13,160,33,75,295,109,86,24,1028,341,42,510,131,161,11,10,168
01,20,06,28,1386,472,45,41,39,18,39,138,28,21,9,19,37,12,3,119,48,37,15,363,134,33,141,21,24,13,37,88
01,20,06,29,2862,962,124,39,115,55,111,192,56,39,22,67,92,11,17,344,148,72,15,632,186,40,233,25,68,29,73,96
01,30,07,30,5725,1467,55,89,64,21,54,305,404,235,69,43,418,97,167,216,123,19,20,2856,1486,19,925,240,191,9,37,440
01,30,07,31,4962,1356,55,129,120,35,58,292,276,166,75,62,415,116,140,260,107,34,22,2255,1207,39,763,204,217,12,41,312
01,30,07,32,6128,1645,69,291,122,43,48,336,393,97,61,96,514,160,145,266,100,43,25,2814,1371,33,959,214,230,28,56,408
01,30,07,33,7082,1670,116,144,148,55,63,389,336,156,81,111,586,144,206,289,118,64,27,3423,2121,32,906,230,176,49,87,526
01,30,08,34,9475,1231,93,67,143,55,96,365,84,71,64,76,432,91,108,672,279,128,121,5572,3300,47,1740,684,337,50,80,1009
01,30,08,35,6195,1200,51,50,108,51,58,417,128,56,89,45,348,48,127,527,217,100,58,2997,1860,34,791,182,172,30,78,619
01,30,08,36,9425,2225,163,96,240,66,106,551,350,201,121,113,717,185,216,502,257,75,44,4354,2239,53,1630,537,401,57,155,684
01,40,09,37,5169,1521,85,92,134,31,51,484,268,99,89,62,342,67,76,265,117,45,16,2104,1130,34,600,73,148,37,47,400
01,40,09,38,5113,1590,141,94,200,42,87,319,305,76,105,104,512,156,130,229,99,41,12,1950,976,50,638,173,123,34,101,269
01,40,09,39,3056,940,70,52,85,19,26,260,187,59,48,44,217,28,55,212,103,18,16,1206,507,20,414,77,117,40,36,135
01,40,09,40,2461,558,21,15,35,10,17,300,59,27,36,10,235,74,49,69,24,15,3,1081,630,21,331,66,54,22,12,336
01,40,09,41,1678,419,30,31,38,10,26,133,76,18,9,12,145,22,33,85,31,13,4,680,394,9,225,46,82,16,6,186
01,40,09,42,4626,1497,141,97,164,54,72,258,328,119,64,69,278,49,71,262,116,49,17,1659,758,48,607,98,190,40,72,196
01,40,10,43,5113,1179,55,76,112,33,54,261,330,77,62,61,394,117,117,176,52,43,9,2514,1502,27,721,292,112,25,33,445
01,40,10,44,6825,1966,104,115,173,71,81,396,430,253,69,78,530,185,186,339,130,58,25,2946,1487,37,1081,287,177,30,93,462
01,40,10,45,4121,926,62,84,92,21,54,198,181,82,27,72,195,71,60,217,95,31,21,2146,1134,22,716,200,167,17,60,264
01,40,10,46,4359,1336,103,43,134,58,76,321,200,141,47,95,229,22,100,225,85,53,9,1633,659,29,661,185,113,42,87,261
01,40,10,47,5552,1401,77,97,85,49,80,317,361,88,36,61,264,58,89,238,87,41,30,2121,833,55,844,201,205,54,70,263
01,40,10,48,5478,1650,141,137,153,70,86,374,304,59,64,76,416,103,144,229,108,37,24,2265,1289,40,667,181,99,36,95,272
01,40,10,49,4031,1218,42,100,75,25,40,222,352,189,29,40,218,65,88,171,67,33,8,1804,1080,50,488,112,147,40,40,219
02,10,01,01,4352,880,60,43,121,22,69,200,110,65,45,61,151,51,30,435,201,71,49,1979,871,83,813,247,153,41,49,320
02,10,01,02,6069,977,84,74,119,32,45,190,133,67,53,57,261,96,75,419,169,115,14,3192,1535,41,1426,512,236,22,63,742
02,10,01,03,3401,653,64,48,82,37,41,129,93,34,37,34,80,10,18,191,71,28,19,1834,1198,21,476,147,151,16,61,394
02,10,01,04,3842,478,37,15,76,27,22,110,65,13,9,10,67,12,13,110,30,24,3,2449,1905,19,404,49,143,83,24,466
02,10,01,05,6743,844,46,69,108,41,69,222,130,21,27,64,193,65,49,187,66,57,17,4064,3171,37,651,203,117,39,35,967
02,10,01,06,3245,471,54,63,53,25,33,61,75,12,12,40,46,19,9,53,18,13,0,2011,1385,32,524,174,84,0,50,424
02,20,02,07,837,260,51,7,34,17,22,29,9,9,3,33,10,0,3,90,46,25,4,189,55,15,79,3,12,3,34,24
02,20,02,08,2585,838,116,42,133,39,51,127,62,44,56,104,131,34,27,121,51,18,3,819,389,31,349,92,113,3,98,137
02,20,02,09,4463,1648,214,94,349,96,130,248,63,58,68,195,216,59,52,149,68,22,16,1136,512,35,398,81,109,9,221,232
02,20,02,10,5358,1931,235,112,293,81,172,346,82,106,99,183,327,62,109,254,111,44,28,1477,838,82,429,105,97,31,207,265
02,20,02,11,6160,2078,331,125,346,162,209,219,72,98,98,266,251,45,44,201,90,38,6,1783,1183,79,418,105,116,12,287,464
02,20,02,12,4292,1146,165,61,194,74,90,165,43,39,55,104,212,48,53,128,37,18,6,1783,914,31,716,394,62,23,185,315
02,20,02,13,4633,1740,261,97,290,103,125,179,211,56,65,236,151,25,40,149,69,12,9,1274,858,38,297,72,67,12,253,225
02,30,03,14,4541,736,115,40,92,44,76,67,66,38,9,98,97,35,22,69,19,15,0,2630,2299,38,234,36,75,18,100,503
02,30,03,15,4921,1046,156,58,171,88,87,97,65,46,39,122,127,34,32,100,33,12,10,2523,2015,25,377,57,80,19,133,448
02,30,03,16,2076,516,71,30,78,31,65,52,48,14,9,58,39,20,10,49,15,15,4,925,763,6,108,21,28,9,55,181
02,30,04,17,4516,1213,158,85,240,93,110,116,88,39,33,135,150,48,32,69,24,4,9,1967,1465,32,397,112,72,3,178,358
02,30,04,18,3673,1125,130,60,204,101,121,116,32,42,28,170,125,27,16,94,37,15,12,1289,887,38,289,76,54,6,127,233
02,30,04,19,5462,1745,299,105,293,81,171,224,109,36,38,213,131,24,46,168,60,22,15,2026,1631,33,190,41,42,10,209,393
02,40,05,20,1864,433,22,9,58,25,24,68,71,19,20,30,71,6,23,291,139,52,17,459,91,24,228,6,114,314,32,65
02,40,05,21,2649,805,78,27,114,45,75,132,73,55,22,78,127,33,39,307,118,55,38,471,76,27,215,12,88,332,47,95
02,40,05,22,3336,1330,179,62,206,67,133,219,49,57,36,109,154,48,36,298,124,52,37,471,107,37,175,19,68,283,111,121
02,40,06,23,6094,1329,93,45,152,42,99,250,195,90,27,99,384,62,103,780,336,145,70,1753,391,75,811,53,297,701,97,252
02,40,06,24,3759,1463,189,34,245,79,183,182,87,46,30,164,119,21,38,308,153,46,26,620,186,43,233,6,80,98,188,68
02,40,06,25,767,409,10,12,28,7,25,36,12,223,13,15,19,0,0,79,36,17,5,107,35,7,36,4,3,12,14,12
02,50,07,26,3313,1277,175,63,244,77,132,159,64,55,24,127,131,51,22,283,113,46,37,516,114,16,213,18,91,172,137,86
02,50,07,27,2343,975,156,19,182,55,120,122,35,36,22,99,79,16,19,237,100,53,25,348,77,9,136,10,50,96,133,52
02,50,07,28,3342,1521,199,46,269,92,177,220,43,74,22,151,100,22,28,305,117,59,37,437,103,18,207,13,77,62,159,37
02,50,07,29,1834,753,120,21,129,49,69,113,26,46,26,63,95,37,15,155,78,18,16,231,50,13,117,6,36,116,77,44
02,50,08,30,1523,649,102,21,121,46,81,72,16,24,21,80,55,12,12,123,54,19,13,190,61,14,80,10,24,34,99,33
02,50,08,31,3035,1152,181,45,233,42,120,145,54,40,18,121,184,73,54,214,77,32,29,499,72,18,247,0,118,164,142,73
02,50,08,32,3801,1455,182,58,220,78,151,163,99,103,24,127,154,24,67,327,149,61,38,744,118,15,467,15,223,239,140,99
02,50,08,33,3811,1729,301,54,319,102,182,199,63,47,33,229,112,22,21,216,98,33,21,470,115,38,226,21,85,68,235,52
02,50,08,34,3999,1766,258,88,303,99,211,217,65,59,22,239,93,12,18,290,113,61,32,539,147,19,249,26,80,39,224,72
02,50,08,35,3123,1314,168,64,229,57,109,174,65,135,33,172,138,15,53,312,143,62,21,505,138,9,230,30,75,74,112,76
02,50,08,36,1108,385,47,17,38,27,34,62,19,12,6,40,39,17,13,144,70,33,15,148,35,16,63,6,6,55,53,50
03,10,01,01,761,269,14,6,16,28,3,85,56,16,12,3,53,14,14,123,50,25,10,211,34,12,81,9,14,0,12,12
03,10,01,02,819,122,7,0,3,0,3,64,16,3,3,4,30,3,15,114,47,19,6,343,54,21,135,3,69,145,4,16
03,10,01,03,1566,340,6,15,12,0,19,188,19,27,6,9,84,26,20,356,159,44,50,717,40,21,325,9,131,52,8,17
03,20,02,04,130,59,0,3,3,0,3,13,9,9,3,0,9,3,0,12,3,3,0,24,6,0,11,8,3,9,4,9
03,20,02,05,1351,557,43,13,58,35,23,197,47,45,27,43,64,12,16,182,68,19,27,240,66,15,88,3,30,31,66,35
03,20,02,06,1234,473,72,81,38,31,18,69,21,41,26,28,60,10,12,135,75,22,6,216,36,12,93,0,40,9,56,7
03,20,02,07,1923,614,36,13,71,32,15,187,51,84,15,30,111,39,32,323,139,42,32,512,143,30,234,24,93,28,30,60
03,20,03,08,671,189,7,16,15,0,15,78,15,13,9,6,40,9,10,187,91,20,35,162,36,24,30,6,18,26,0,10
03,20,03,09,806,294,7,12,28,17,7,116,27,9,3,3,24,3,18,137,65,20,18,265,41,6,166,0,86,15,20,16
03,20,03,10,1214,300,13,13,16,15,7,133,36,10,6,18,43,13,6,390,162,42,83,369,48,6,148,19,58,3,26,65
03,30,04,11,2073,520,24,16,24,25,26,206,48,38,13,15,114,22,40,506,223,58,117,747,46,32,372,7,227,36,9,31
03,30,04,12,455,178,15,3,12,16,6,49,13,10,0,10,13,0,7,89,28,13,24,96,6,0,30,7,10,0,16,10
03,30,04,13,262,90,3,9,6,0,0,50,0,3,0,9,18,0,12,70,30,7,18,47,3,0,23,4,9,13,4,9
03,30,05,14,552,175,15,16,9,25,0,58,6,19,0,10,37,6,18,97,24,21,23,143,36,0,55,3,6,18,10,19
03,30,05,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
03,30,05,16,1545,370,28,6,33,33,19,73,52,28,10,12,79,15,24,167,61,34,3,620,78,28,284,25,111,54,12,44
03,30,05,17,48,12,6,0,0,0,0,6,0,0,0,3,0,0,0,9,6,0,3,6,0,0,0,0,0,9,0,0
03,40,06,18,1031,258,22,3,14,6,6,127,23,9,12,10,55,6,21,182,56,21,61,418,210,3,75,18,12,12,16,63
03,40,06,19,1921,623,46,16,56,25,23,182,77,22,31,43,104,25,26,258,83,82,36,555,234,41,143,6,64,28,21,102
03,40,06,20,661,247,18,13,9,21,15,68,27,13,3,15,24,6,3,77,25,6,16,180,56,4,53,3,19,6,24,34
03,40,07,21,2359,929,96,21,139,61,59,219,36,27,34,84,112,22,30,331,140,79,22,396,79,30,173,17,57,27,95,68
03,40,07,22,558,247,37,7,23,36,3,58,6,27,0,21,21,9,6,51,24,13,4,85,0,6,26,6,10,12,29,6
03,40,07,23,1621,536,54,17,65,24,53,107,52,41,11,51,45,6,18,226,96,47,14,360,57,27,180,9,57,37,70,12
03,40,07,24,1012,324,18,12,25,13,22,85,19,38,9,38,60,6,18,140,72,19,12,246,53,25,87,6,31,36,40,21
03,40,07,25,937,293,21,0,28,10,18,82,15,31,13,21,59,21,13,140,69,12,30,278,47,12,131,6,74,12,15,45
03,40,08,26,1271,443,35,9,51,29,29,132,30,36,10,34,54,10,15,206,78,19,7,325,37,21,136,12,33,13,23,16
03,40,08,27,2271,862,76,33,156,58,74,178,61,42,27,85,89,9,23,335,143,69,26,370,54,31,155,12,41,24,68,38
03,40,08,28,1169,452,46,15,71,28,35,92,21,22,14,29,59,9,12,173,84,44,16,179,33,20,74,6,10,32,25,24
03,40,08,29,939,313,24,18,38,19,13,83,15,19,15,18,48,6,15,144,57,40,6,195,20,0,106,9,33,25,25,6
03,40,08,30,1483,550,38,10,65,28,28,131,54,22,12,33,70,23,21,204,60,38,16,369,54,12,142,7,38,20,39,32
03,40,08,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03,50,09,32,931,220,13,6,38,15,10,56,4,19,3,16,63,10,30,187,59,23,12,302,27,16,137,6,60,62,10,12
03,50,09,33,1289,531,32,21,37,21,37,127,79,19,12,42,63,3,22,173,72,31,6,180,31,6,85,9,26,22,37,20
03,50,09,34,2732,1145,98,37,189,59,73,220,98,125,30,74,117,6,51,391,184,80,36,452,88,24,173,6,64,66,92,61
03,50,09,35,1684,719,65,24,94,31,57,159,52,34,43,43,137,21,32,194,94,40,22,263,72,19,88,4,52,52,57,21
03,50,09,36,2101,752,70,19,89,27,28,135,61,107,24,44,143,49,50,285,109,39,28,411,29,19,218,13,125,115,27,61
03,50,10,37,1653,519,16,36,55,15,39,123,51,55,19,33,106,21,25,286,126,46,34,461,39,22,270,12,151,88,16,44
03,50,10,38,1150,249,18,19,18,10,10,91,3,22,3,12,52,24,9,235,143,30,16,404,25,15,192,0,61,71,9,34
03,60,11,39,1306,512,91,21,74,29,36,77,48,13,9,54,34,9,16,152,60,43,7,258,35,28,135,10,58,17,44,33
03,60,11,40,1824,815,122,27,134,64,71,96,24,57,19,96,51,3,10,133,50,24,22,235,66,9,91,10,31,21,103,48
03,60,11,41,2206,928,125,15,107,71,84,141,12,63,12,118,106,16,27,247,103,34,12,339,80,29,141,18,46,25,103,13
03,60,11,42,3762,1760,324,75,336,136,141,177,52,84,34,234,93,13,35,315,149,52,17,383,70,50,176,12,56,23,238,55
03,60,12,43,2023,846,106,42,135,101,84,94,46,33,13,137,44,4,15,195,92,43,21,214,49,15,91,12,19,40,116,16
03,60,12,44,2016,851,91,33,166,59,105,127,28,30,9,104,55,16,9,172,71,28,16,256,54,9,103,12,34,68,68,33
03,60,12,45,3476,1352,116,50,233,68,148,220,82,94,39,108,115,25,28,393,168,60,32,629,100,63,286,21,86,182,100,58
03,60,13,46,1928,819,123,20,166,67,75,67,23,27,17,93,63,22,6,200,116,24,9,245,62,20,113,3,44,37,121,25
03,60,13,47,3042,1348,211,65,229,118,155,155,28,50,27,154,80,3,21,247,107,43,33,366,65,25,184,3,83,30,225,47
03,60,13,48,2487,1102,166,41,184,94,111,140,33,33,30,137,70,3,21,183,113,15,13,241,55,30,100,9,31,15,217,55
03,60,14,49,1828,445,13,18,60,9,35,130,56,19,13,29,70,10,12,212,67,49,19,573,98,11,221,13,113,260,21,34
03,60,14,50,1701,429,15,12,19,0,3,56,126,154,0,17,103,40,53,159,61,19,17,707,37,12,399,12,228,130,9,18
03,60,14,51,1910,791,110,34,129,38,60,116,24,41,3,67,34,0,19,219,101,58,7,282,51,34,133,3,55,45,71,46
03,60,14,52,1398,501,32,22,82,15,40,97,33,33,16,44,46,3,18,155,84,33,3,206,36,13,82,0,36,111,62,52
03,60,14,53,836,340,27,3,43,20,59,58,16,15,17,29,45,0,13,103,37,46,4,72,15,0,32,9,7,23,53,24
03,70,15,54,4340,1794,279,78,325,131,182,155,43,55,34,222,91,25,17,382,182,67,27,446,145,15,172,16,37,56,380,84
03,70,15,55,2354,979,182,25,164,82,91,103,25,37,15,164,51,3,21,191,93,40,6,221,64,25,82,15,21,33,190,44
03,70,15,56,3425,1343,144,105,222,117,132,102,43,39,25,181,91,16,17,392,192,73,22,421,63,54,162,10,42,46,282,51
03,70,16,57,1064,267,38,20,31,12,22,39,9,34,0,27,18,0,15,161,86,37,17,301,70,3,136,16,61,69,49,10
03,70,16,58,2738,1187,230,59,140,108,123,156,44,22,19,149,62,3,21,238,103,45,21,271,80,19,104,6,41,88,159,44
03,70,16,59,3122,1310,189,28,201,100,119,161,95,45,25,142,104,14,35,280,128,58,16,356,75,40,150,12,44,94,215,67
03,70,16,60,3607,1536,227,67,216,138,123,215,37,81,16,232,81,19,18,318,143,66,13,404,95,36,175,15,56,94,265,87
04,10,01,01,5695,1844,46,50,85,22,41,1072,148,134,100,36,536,100,133,470,190,101,54,2061,805,211,690,103,206,82,46,280
04,10,01,02,4373,1059,16,18,30,12,17,628,137,54,27,0,245,27,111,627,233,144,82,1957,834,97,756,199,233,61,4,393
04,20,02,03,400,107,12,6,7,14,6,15,9,4,9,12,28,12,3,54,27,6,0,108,24,28,31,3,4,0,18,13
04,20,02,04,876,260,9,12,40,6,10,94,19,26,3,25,38,16,10,128,42,38,0,181,43,32,75,10,17,15,12,38
04,20,02,05,784,286,35,9,15,37,13,65,17,15,9,40,26,13,4,68,15,19,3,157,55,29,24,6,3,15,16,37
04,20,02,06,792,268,15,13,25,18,13,75,16,3,12,56,27,9,6,125,32,24,9,112,32,32,26,0,10,12,40,59
04,20,02,07,1202,456,48,18,44,32,52,84,50,24,3,35,21,0,12,115,51,42,0,273,58,38,114,3,30,12,41,28
04,20,03,08,2421,629,54,44,55,18,30,144,63,43,40,37,160,26,79,349,81,56,32,800,145,78,332,30,99,28,49,77
04,20,03,09,1937,746,53,41,62,48,40,210,41,58,36,22,143,26,44,193,86,32,12,438,125,77,146,18,41,13,64,106
04,20,03,10,2890,857,87,39,69,65,36,233,41,78,33,108,150,24,44,361,149,86,20,791,219,122,320,21,97,24,98,131
04,20,03,11,2882,898,85,46,117,31,45,236,79,79,42,55,189,34,58,264,93,78,5,806,243,79,332,32,81,39,65,156
04,30,04,12,1892,522,44,24,50,12,15,174,27,32,31,29,102,28,22,246,81,57,21,549,137,93,224,28,54,25,37,77
04,30,04,13,4885,1187,122,62,129,53,80,320,83,37,39,49,303,43,124,468,178,92,50,1927,1083,118,514,51,178,53,98,380
04,30,04,14,4096,1476,169,67,208,88,113,311,71,100,99,90,316,65,102,490,174,127,21,956,432,104,252,53,46,35,133,164
04,30,04,15,2445,804,80,45,94,49,54,219,37,46,22,76,110,19,25,396,163,104,19,508,174,75,169,36,23,19,98,111
04,30,04,16,4879,1765,233,96,223,93,113,316,87,117,88,154,305,52,124,517,158,132,28,1011,262,135,381,60,106,68,177,204
04,30,05,17,4471,1368,109,100,164,52,68,408,75,131,45,59,227,53,58,402,155,80,30,1472,579,127,483,129,65,92,106,252
04,30,05,18,2704,900,58,42,105,65,33,304,57,66,37,35,144,47,45,203,76,53,4,784,303,91,261,63,68,57,53,189
04,30,06,19,3963,1250,111,102,123,45,49,335,69,80,98,67,317,49,120,525,217,110,24,1021,337,151,407,79,51,37,89,273
04,30,06,20,2027,591,52,34,73,28,22,147,41,41,28,28,130,29,51,342,118,128,10,500,240,30,132,31,16,27,40,136
04,30,06,21,5147,1608,122,113,169,94,80,350,121,127,118,116,387,42,161,626,204,189,42,1373,527,192,473,104,129,74,131,341
04,30,06,22,3004,703,78,55,73,31,47,171,55,29,35,34,148,23,33,648,227,226,34,842,301,111,301,59,55,66,45,184
04,30,06,23,6562,2053,175,143,286,84,128,370,171,162,130,141,508,70,195,653,232,126,39,1735,579,157,635,132,104,121,164,238
04,30,06,24,4287,1402,160,90,217,91,124,240,54,84,55,173,323,34,181,360,120,97,21,805,239,107,301,45,60,48,229,177
04,40,07,25,85,50,3,0,3,0,0,3,0,35,0,3,0,0,0,3,3,0,0,12,0,3,6,0,0,0,0,0
04,40,07,26,2295,743,88,31,71,64,48,126,50,103,31,51,97,3,35,443,180,100,19,479,133,88,155,6,30,3,121,102
04,40,07,27,3279,1012,74,51,70,34,31,399,63,58,73,69,286,66,67,589,216,145,26,721,208,111,259,43,54,24,102,160
04,40,07,28,1152,365,32,20,41,25,14,104,4,15,10,19,54,7,13,343,166,59,9,182,56,53,21,3,6,0,39,28
04,40,07,29,1061,287,6,13,26,16,19,82,16,29,22,28,49,15,12,325,145,98,16,163,34,43,42,0,4,10,53,44
04,40,08,30,2790,744,42,32,73,50,45,237,47,44,38,37,137,15,51,540,203,149,10,761,190,126,287,22,83,50,57,181
04,40,08,31,407,128,15,3,12,6,6,28,6,6,0,10,16,3,4,94,26,19,6,74,3,12,33,4,6,3,28,15
04,40,08,32,1811,661,85,45,74,29,36,169,7,79,28,27,101,18,39,246,83,69,11,423,96,86,155,18,25,10,62,98
04,40,08,33,1521,486,18,18,37,15,12,250,24,21,30,22,92,17,29,192,69,46,13,430,139,83,149,11,55,9,42,85
04,40,08,34,1131,345,28,15,35,10,21,96,16,13,31,28,68,12,12,174,63,50,9,232,93,24,44,6,6,0,65,68
04,40,08,35,2961,1012,141,82,89,60,49,222,29,54,56,54,174,37,53,338,155,71,21,555,174,78,229,31,60,24,196,139
04,50,09,36,2523,803,75,51,111,52,42,169,43,81,19,55,127,15,60,391,119,95,15,680,157,67,349,38,108,24,91,101
04,50,09,37,3223,1140,112,49,123,70,60,291,77,74,47,104,173,18,66,517,184,130,32,589,167,117,191,18,44,33,121,150
04,50,09,38,3546,1135,117,93,156,38,44,294,58,67,61,79,232,39,98,587,230,127,9,706,191,110,290,36,33,61,114,143
04,50,09,39,2973,816,48,44,60,43,31,257,63,58,56,34,224,41,66,542,190,125,39,785,242,100,294,28,58,25,75,200
04,50,10,40,2572,849,98,50,92,66,80,176,52,56,35,66,166,27,61,291,109,103,16,473,149,63,193,20,30,21,159,114
04,50,10,41,2491,834,104,56,120,59,66,154,25,26,21,95,107,6,74,344,105,46,10,521,173,71,172,34,31,52,129,101
04,50,10,42,2045,650,70,37,72,45,30,117,13,125,13,76,100,16,38,306,107,88,13,419,109,32,191,29,50,34,81,96
04,50,10,43,5029,1653,162,101,195,105,96,320,123,112,87,122,299,55,77,1037,400,265,25,825,270,142,252,24,59,39,204,190
04,50,10,44,2206,815,84,55,91,48,44,181,52,55,24,46,115,26,33,331,144,74,10,341,96,52,104,25,21,37,62,80
04,50,10,45,4315,1487,127,131,186,69,69,325,71,103,93,102,243,36,58,603,239,138,30,982,311,145,343,40,92,27,171,191
04,50,11,46,2145,781,62,48,100,21,27,156,48,63,84,35,290,28,112,238,93,40,6,528,163,9,251,18,108,19,37,147
04,50,11,47,2397,788,77,30,99,25,37,208,22,49,78,74,191,29,56,258,122,55,3,579,175,71,255,40,99,13,107,124
04,50,11,48,1958,605,43,38,71,30,36,115,36,42,84,33,186,40,56,238,73,71,18,520,152,29,251,33,91,15,49,138
04,50,11,49,3945,1317,135,109,201,90,64,273,64,74,45,91,232,79,61,470,160,145,13,892,215,88,442,66,125,53,138,165
04,50,11,50,1156,362,36,28,44,29,16,92,19,20,25,35,93,21,33,170,67,34,16,193,80,3,51,6,20,37,40,87
04,50,11,51,2461,934,105,43,139,38,76,200,63,57,54,73,144,19,45,216,75,53,12,532,158,61,188,21,52,19,103,87
04,50,11,52,2977,995,108,63,148,41,52,199,43,61,68,64,188,42,37,330,122,69,19,675,241,63,245,24,69,56,100,158
04,50,11,53,3357,1028,81,52,114,50,66,271,64,39,56,50,202,27,49,426,187,92,22,824,275,64,351,30,137,45,86,200
05,10,01,01,730,197,3,3,9,13,0,92,3,9,16,22,46,0,30,88,46,12,18,219,63,3,101,29,32,20,21,54
05,10,01,02,1016,337,17,0,30,10,16,127,46,18,21,9,81,25,29,139,57,18,22,370,90,26,164,15,80,0,3,49
05,10,01,03,2769,803,19,22,46,10,12,350,96,102,62,27,319,78,128,250,83,40,59,1042,466,64,281,35,76,27,4,193
